kamala_articles_open_coding
Title,Description,URL,Open coding round 1,Open coding round 2,Open coding round 3
"Harris wins New Jersey and Minnesota, CBS News projects","CBS News projected Vice President Kamala Harris will win New Jersey and the battleground state of Minnesota. The battleground states of Pennsylvania, North Carolina and Georgia are projected for former President Donald Trump. CBS News' Margaret Brennan and Jo…",https://www.cbsnews.com/video/harris-wins-new-jersey-minnesota-cbs-news-projects/,,,
Harris vows peaceful transfer of power and tells supporters not to give up the fight for opportunity,"As Vice President Kamala Harris conceded the 2024 election to President-elect Donald Trump, her tone was more defiant than defeated. She vowed a peaceful transfer of power as she told supporters not to give up the fight for opportunity, fairness and the digni…",https://www.cbsnews.com/video/harris-vows-peaceful-transfer-of-power-and-tells-supporters-not-to-give-up-the-fight-for-opportunity/,,,
The important role of concession speeches to U.S. democracy,"A concession speech delivered by the losing candidate is a patriotic tradition as old as the U.S. itself, and as Vice President Kamala Harris showed Wednesday, it often represents the most difficult moment in a politician's career. However, as Mark Strassmann…",https://www.cbsnews.com/video/the-important-role-of-concession-speeches-to-u-s-democracy/,,,
What Harris' campaign headquarters looked like on election night,"Vice President Kamala Harris opted not to speak to her supporters on election night, but gave a speech on Wednesday conceding the election to former President Donald Trump. NOTUS politics reporter Jasmine Wright describes the election night scene at Harris' a…",https://www.cbsnews.com/video/what-harris-campaign-headquarters-looked-election-night/,,,
Harris saw less support from women voters than her predecessors,"For the second time in the past decade, a woman at the top of the Democratic presidential ticket failed to secure the White House. While Vice President Kamala Harris secured the majority of female voters, she had less support among women than the past three D…",https://www.cbsnews.com/video/harris-saw-less-support-women-voters-predecessors/,,,
Harris and Trump hold dueling events in Pennsylvania,Both Kamala Harris and Donald Trump are campaigning Monday night in what some argue is the most important battleground state in this election. The former president is hosting a town hall just outside of Philadelphia while the vice president is holding a rally…,https://www.cbsnews.com/video/harris-trump-hold-dueling-events-pennsylvania/,,,
Mapping out paths to victory for Harris and Trump in Georgia,"Vice President Kamala Harris and former President Donald Trump are neck-and-neck in Georgia. The Republican nominee narrowly lost the battleground state to President Biden in 2020. CBS News executive director of elections and surveys Anthony Salvanto joins ""A…",https://www.cbsnews.com/video/mapping-out-paths-to-victory-harris-trump-georgia/,,,
"How Trump's campaign is explaining his ""father of IVF"" comments","Former President Donald Trump spoke about in vitro fertilization during a Fox News town hall with an all-female audience that aired Wednesday. Vice President Kamala Harris also spoke with Fox News in an interview that aired the same day, as both campaigns see…",https://www.cbsnews.com/video/how-trumps-campaign-explaining-father-ivf-comments/,,,
Harris to Pennsylvania as she tries to win over Latino voters leaning for Trump,Vice President Kamala Harris is holding another event in the key battleground state of Pennsylvania. This comes as Harris' campaign moves to reach Latino voters who may be considering the economy and former President Donald Trump as a better choice on that el…,https://www.cbsnews.com/video/harris-to-pennsylvania-as-she-tries-to-win-over-latino-voters-leaning-for-trump/,,,
"Trump chooses music, dancing over Q&A in Pennsylvania",Former President Donald Trump chose to end a Q&A during his Pennsylvania rally Monday and then turned to music and dancing. CBS News political director Fin Gómez has more details on the odd ending to the Trump rally and how Vice President Kamala Harris' campa…,https://www.cbsnews.com/video/trump-chooses-music-dancing-over-qa-in-pennsylvania/,,,
What to know about Trump's IVF comments,"Former President Donald Trump called himself the ""father of IVF"" as both campaigns vie for support from voters on reproductive rights. Vice President Kamala Harris weighed in on Trump's comments. CBS News' Cristian Benavides has more on Trump's statements abo…",https://www.cbsnews.com/video/what-to-know-about-trumps-ivf-comments/,,,
Harris tries to win over undecided and independent voters in key battleground states,"As the 2024 campaign enters its final stretch, Vice President Kamala Harris is focusing on former President Donald Trump's policies and in Michigan, she made an attempt to win over the state's Arab American population. She hits the campaign trail later this w…",https://www.cbsnews.com/video/harris-tries-to-win-over-undecided-and-independent-voters-in-key-battleground-states/,,,
"Harris, Trump in Michigan to court key battleground voters",Former President Donald Trump and Vice President Kamala Harris are holding dueling events in Michigan as both candidates try to court enough voters to swing the battleground state for their 2024 campaigns. CBS News political reporters Olivia Rinaldi and Aaron…,https://www.cbsnews.com/video/harris-trump-in-michigan-to-court-key-battleground-voters/,,,
"Harris, Trump trade barbs while campaigning in Michigan","Vice President Kamala Harris and former President Donald Trump held several campaign events in the battleground state of Michigan Friday. Speaking in Grand Rapids, Harris touted her support for union labor, while Trump has taken an unusual tack by criticizing…",https://www.cbsnews.com/video/harris-trump-trade-barbs-while-campaigning-in-michigan/,,,
Trump makes vulgar comment about Arnold Palmer at Pennsylvania rally,"With a little over two weeks until Election Day, Former President Donald Trump began his final pitch to voters in Pennsylvania over the weekend with vulgar remarks about golf legend Arnold Palmer's anatomy. Meanwhile, Vice President Kamala Harris is touting a…",https://www.cbsnews.com/video/trump-makes-vulgar-comment-about-arnold-palmer-at-pennsylvania-rally/,,,
Trump ramps up attacks as battle for undecided voters intensifies,"With Election Day just over two weeks away, the fight for every last undecided vote in battleground states is intensifying. Former President Donald Trump kicked off his closing arguments today, launching a two-day swing through North Carolina while ramping up…",https://www.cbsnews.com/video/trump-ramps-up-attacks-as-battle-for-undecided-voters-intensifies/,,,
"Trump vows to help Helene survivors, Harris slams former president on Cheney tour","Former President Donald Trump is touring Hurricane Helene damage in North Carolina where he is also seeking the support of Christian voters in the battleground state. This comes as Vice President Kamala Harris tours several states with former Rep. Liz Cheney,…",https://www.cbsnews.com/video/trump-vows-to-help-helene-survivors-harris-slams-former-president-on-cheney-tour/,,,
"Harris in Wisconsin for youth vote, Trump to Catholic charity dinner","Vice President Kamala Harris is courting the youth vote at several stops in Wisconsin, and former President Donald Trump is attending a Catholic charity dinner in New York with a historic past. CBS News campaign reporters Nidia Cavazos and Jake Rosen have mor…",https://www.cbsnews.com/video/harris-in-wisconsin-for-youth-vote-trump-to-catholic-charity-dinner/,,,
Harris works to reach young voters,"As Vice President Kamala Harris' campaign spends tens of millions of dollars across social media to reach young voters, Harris campaigned in Wisconsin Thursday, trying to convince college students in La Crosse she has a plan to boost the economy. Ed O'Keefe r…",https://www.cbsnews.com/video/harris-works-to-reach-young-voters/,,,
Harris sees opportunity in Sinwar's death to end war in Gaza,"Israeli officials confirmed Thursday that Hamas leader and Oct. 7 attack architect Yahya Sinwar is dead. Vice President Kamala Harris said the assassination provides an opportunity to end the war in Gaza. CBS News' Ramy Inocencio, Ed O'Keefe and Robert Costa …",https://www.cbsnews.com/video/harris-sees-opportunity-sinwar-death-end-war-gaza/,,,
"Middle-aged women prefer Harris over Trump, survey shows","A new survey from Marie Claire magazine finds middle-aged women prefer Vice President Kamala Harris over former President Donald Trump. Forty-nine percent of women between the ages of 40 and 60 preferred Harris compared to 41% for Trump. Andrea Stanley, execu…",https://www.cbsnews.com/video/middle-aged-women-prefer-harris-over-trump-survey/,,,
"Trump supporters concerned about election fraud, Bill Gates says privately he's backing Harris","With less than two weeks until Election Day, former President Donald Trump's supporters are voicing concerns about potential election fraud. Meanwhile, Bill Gates is saying privately that he's donating $50 million to back Kamala Harris' campaign. CBS News' Ni…",https://www.cbsnews.com/video/trump-harris-address-election-certification-with-election-day-nearing/,,,
Trump insults Harris during roundtable with Latino voters,"Former President Donald Trump used his time on the campaign trail Tuesday to attack Vice President Kamala Harris, lobbing personal insults at his opponent during a roundtable in Florida with Latino voters. CBS News' Fin Gómez and Libby Cathey have more.",https://www.cbsnews.com/video/trump-insults-harris-during-roundtable-latino-voters/,,,
"Harris to tackle Texas' abortion ban in Houston rally with Beyoncé, Willie Nelson","In a rally Friday night in Houston, Texas, Vice President Kamala Harris will argue that Texas' near total abortion ban is endangering pregnant women. Beyoncé and Willie Nelson are set to appear alongside Harris. Nancy Cordes reports from the campaign trail.",https://www.cbsnews.com/video/harris-to-tackle-texas-abortion-ban-in-houston-rally-with-beyonce-willie-nelson/,,,
Presidential candidates inject star power into campaigns with 10 days left until Election Day,"With only 10 days left until Election Day, Beyoncé attended a Houston rally for Vice President Kamala Harris and former President Donald Trump appeared on Joe Rogan's podcast. Both candidates are scheduled to appear in the battleground state of Michigan today.",https://www.cbsnews.com/video/presidential-candidates-inject-star-power-into-campaigns-with-10-days-left-until-election-day/,,,
"Trump, Harris rally in key states 12 days from Election Day","On Thursday, former President Donald Trump is setting his sights on the battleground states of Arizona and Nevada, both of which he lost in 2020. Meanwhile, Vice President Kamala Harris is also looking to energize her base with a star-studded rally in Georgia…",https://www.cbsnews.com/video/trump-harris-rally-key-states-12-days-from-election-day/,,,
Candidates turn focus to Black male voters with Election Day around the corner,"As Vice President Kamala Harris and former President Trump vie for Black male support, BET's ""Black Men's Summit,"" hosted by D.L. Hughley, features key voices discussing the issues Black men face. Hughley joins ""CBS Mornings Plus"" to share how Tuesday's summi…",https://www.cbsnews.com/video/candidates-turn-focus-to-black-male-voters-with-election-day-around-the-corner/,,,
Political experts weigh in on the final stretch of 2024 presidential election,"With just a week remaining until Election Day, CBS News polling shows Vice President Kamala Harris and former President Donald Trump virtually tied nationwide and in key battleground states. Republican strategists Leslie Sanchez and Terry Sullivan along with …",https://www.cbsnews.com/video/political-experts-weigh-in-on-the-final-stretch-of-2024-presidential-election/,,,
Looking at the road to victory in Pennsylvania for Trump and Harris,CBS News' Battleground Tracker currently has the race in Pennsylvania between former President Donald Trump and Vice President Kamala Harris marked as a toss-up. CBS News correspondent Jarred Hill has a look at both candidates' prospects in the Keystone State.,https://www.cbsnews.com/video/looking-at-the-road-to-victory-in-pennsylvania-for-trump-and-harris/,,,
"Trump sticks to usual talking points, Harris to speak at Ellipse about turning the page",Former President Donald Trump addressed some top voter issues while delivering remarks in Florida. This comes on the day Vice President Kamala Harris plans to deliver her closing remarks from the Ellipse park south of the White House. CBS News campaign report…,https://www.cbsnews.com/video/trump-sticks-to-usual-talking-points-harris-will-push-to-turn-the-page/,,,
Eye Opener: Candidates make final push with 8 days to Election Day,"Former President Donald Trump rallied at Madison Square Garden in Manhattan, talking about the economy, the border and unleashing attacks on Vice President Kamala Harris. Allies joined the former president at the rally, but a joke about Puerto Rico by a comed…",https://www.cbsnews.com/video/eye-opener-candidates-make-final-push-with-8-days-to-election-day/,,,
Significance of Harris' closing argument at park where Trump spoke before Jan. 6 attack,"Vice President Kamala Harris will deliver her closing argument Tuesday night at the same location where former President Donald Trump spoke on Jan. 6, 2021, and told his supporters the 2020 election was stolen. CBS News chief election and campaign corresponde…",https://www.cbsnews.com/video/significance-harris-closing-argument-park-trump-spoke-before-jan-6-attack/,,,
Harris campaign reponds to insulting comments at Trump's Madison Square Garden rally,"The inflammatory comments about Puerto Rico at Donald Trump's Madison Square Garden prompted strong reactions from music stars Bad Bunny, Jennifer Lopez and Ricky Martin, with all of them pledging their support for Kamala Harris. CBS News campaign reporter Ni…",https://www.cbsnews.com/video/harris-campaign-reponds-to-insulting-comments-at-trumps-madison-square-garden-rally/,,,
"Latest news on China's efforts to hack Trump, Vance and Harris campaign",Federal officials say China-backed cybercriminals may be behind efforts to hack phones or networks used by former President Donald Trump and running mate JD Vance. The hackers may have also targeted Vice President Kamala Harris' campaign. CBS News' Nicole Sga…,https://www.cbsnews.com/video/latest-news-on-chinas-efforts-to-hack-trump-vance-and-harris-campaign-2/,,,
Final push in 2024 election: Trump and Harris neck-and-neck with 8 days to go,"With Election Day eight days away, the CBS News poll shows a close race between former President Donald Trump and Vice President Kamala Harris. Both candidates delivered closing arguments, with Trump holding a rally at Madison Square Garden, and Harris campai…",https://www.cbsnews.com/video/final-push-in-2024-election-trump-and-harris-neck-and-neck-with-8-days-to-go/,,,
Harris campaign hopes to drive young voters to the polls,"In her third battleground stop of the day on Wednesday, Vice President Kamala Harris campaigned in Madison, Wisconsin, focusing on young voter turnout. Polls show Harris has a 23-point advantage over former President Donald Trump among young voters, but they …",https://www.cbsnews.com/video/harris-campaign-hopes-to-drive-young-voters-to-the-polls/,,,
Breaking down Harris' final appeal to voters at the Ellipse,"Vice President Kamala Harris on Tuesday gave her ""closing argument"" speech at the Ellipse in Washington, D.C., a week before Election Day, the same park where former President Donald Trump spoke on Jan. 6, 2021, ahead of the Capitol insurrection. Meanwhile, T…",https://www.cbsnews.com/video/breaking-down-harris-final-appeal-voters-ellipse/,,,
Voters who helped Biden win in 2020 share why they will not vote for Harris,Vice President Kamala Harris is struggling to win the support of Arab and Muslim voters in Michigan. Four of them who voted for President Biden in 2020 explain why they will not vote for Harris on Election Day. CBS News senior White House and political corres…,https://www.cbsnews.com/video/voters-helped-biden-win-2020-share-why-not-vote-harris/,,,
At stake on Election Day: The reality of the presidency,"Each president faces tremendous challenges upon taking the oath of office.  CBS News' John Dickerson says, in addition to the knowns and unknowns of leading our country in an uncertain world, the contest between Vice President Kamala Harris and former Preside…",https://www.cbsnews.com/video/at-stake-on-election-day-the-reality-of-the-presidency/,,,
Analysis of presidential race as campaigns make last pitches to voters,"""CBS Evening News"" anchor and managing editor Norah O'Donnell and chief political analyst John Dickerson break down what to know about the presidential race between Vice President Kamala Harris and former President Donald Trump as the campaigns make their fin…",https://www.cbsnews.com/video/analysis-of-presidential-race-as-campaigns-make-last-pitches-to-voters/,,,
How the gender gap could impact the presidential race in Pennsylvania,"Vice President Kamala Harris is counting on suburban women to help her win the election, and she received some unexpected help from some longtime Republicans. CBS News' Weijia Jiang spoke to the cofounder of a group urging fellow Republican women to vote for …",https://www.cbsnews.com/video/how-the-gender-gap-could-impact-the-presidential-race-in-pennsylvania/,,,
"Harris, Trump making final pitches for president before Election Day",Vice President Kamala Harris and former President Donald Trump are still hitting battleground states to try to sway any remaining undecided voters. CBS News campaign reporter Aaron Navarro has more on the final Harris campaign stops and Olivia Rinaldi breaks …,https://www.cbsnews.com/video/harris-trump-making-final-pitch-for-president-before-election-day/,,,
State of 2024 race with 1 day to Election Day,"With Election Day hours away, Vice President Kamala Harris and former President Donald Trump are making their final push in a race that voters will likely decide in a few key battleground states. CBS News' Weijia Jiang, Caitlin Huey-Burns, Ed O'Keefe and Kabi…",https://www.cbsnews.com/video/state-of-2024-race-with-1-day-to-election-day/,,,
Analyzing Harris' possible path to victory in Nevada,"Will the chips fall for Kamala Harris in Nevada? Despite going blue for four consecutive presidential elections, the vice president is struggling to stay ahead in the Silver State. Democratic Rep. Steven Horsford of Nevada, national co-chair of the Harris-Wal…",https://www.cbsnews.com/video/analyzing-harris-possible-path-victory-nevada/,,,
The state of the 2024 race in two major battleground states,Vice President Kamala Harris and former President Donald Trump spent Thursday in battleground states Arizona and Nevada to try to court voters less than a week from Election Day. CBS News executive director of elections and surveys Anthony Salvanto has more.,https://www.cbsnews.com/video/state-2024-race-two-major-battleground-states/,,,
Harris makes final campaign push in West,"Vice President Kamala Harris was campaigning in two critical battleground western states Thursday, hoping Latino voters can help deliver Arizona and Nevada. Polls show that Harris narrowly trails former President Donald Trump in the Grand Canyon State, where …",https://www.cbsnews.com/video/harris-makes-final-campaign-push-in-west/,,,
"Trump says ""shame on you"" to people who voted against him","Former President Donald Trump said ""if you voted against me shame on you"" at a New Mexico rally on Thursday after criticizing President Biden's ""garbage"" comment. CBS News political reporter Zak Hudak and CBS News national correspondent Kris Van Cleave follow…",https://www.cbsnews.com/video/trump-says-shame-people-who-voted-against-him/,,,
Harris courts Latino voters while campaigning with Jennifer Lopez,"Vice President Kamala Harris made her final stops through the western U.S. for the campaign, where she focused on Latino voters. Jennifer Lopez joined Harris on Thursday in the battleground state of Nevada. Latinos make up 22% of the electorate in Nevada and …",https://www.cbsnews.com/video/harris-courts-latino-voters-while-campaigning-with-jennifer-lopez/,,,
"Harris condemns Trump over ""violent rhetoric"" about Liz Cheney","Former President Donald Trump attacked former Rep. Liz Cheney, one of his most ardent critics, on Thursday as a ""war hawk"" and suggested she be sent into the line of fire. Vice President Kamala Harris lambasted Trump for his attack on Cheney and said his rhet…",https://www.cbsnews.com/video/harris-condemns-trump-over-violent-rhetoric-about-liz-cheney/,,,
Eye Opener: Tens of millions of Americans head to the polls on Election Day,"Tens of millions of Americans head to the polls this Election Day. Former President Donald Trump closed out his campaign hitting his key themes plus personal attacks and false claims. Kamala Harris rolled out major star power at her final events, pledging to …",https://www.cbsnews.com/video/eye-opener-tens-of-millions-of-americans-head-to-the-polls-on-election-day/,,,
Election Day 2024: Americans head to the polls,"With the nation deeply divided, millions of voters are casting ballots in a high-stakes election. Vice President Kamala Harris and former President Donald Trump are neck and neck in key battleground states, each offering sharply different visions for America'…",https://www.cbsnews.com/video/election-day-2024-americans-head-to-the-polls/,,,
"Midnight vote in Dixville Notch, New Hampshire, split 3-3 between Harris and Trump","Dixville Notch, a small town in New Hampshire known for casting their presidential ballots at midnight on Election Day, split their vote this year with three votes going for Kamala Harris and three votes going for Donald Trump. There are six registered voters…",https://www.cbsnews.com/video/midnight-vote-in-dixville-notch-new-hampshire-split-3-3-between-harris-and-trump/,,,
"Polls open, Election Day underway after Harris, Trump make final campaign pitches","Vice President Kamala Harris and former President Donald Trump have reached the end of their campaign trails and the polls have opened for Election Day across America. CBS News' Aaron Navarro, Libby Cathey and Fin Gómez have the latest on the candidates' last…",https://www.cbsnews.com/video/polls-open-election-day-underway-after-harris-trump-make-final-campaign-pitches/,,,
"South Carolina Rep. Jim Clyburn says Harris still has a path to victory, but ""it's thorny""","South Carolina Democratic Rep. Jim Clyburn joins CBS News to discuss if Vice President Kamala Harris still has a path to victory, saying ""it's not over yet."" He also reacts to House Speaker Mike Johnson saying he will retain Republican control of the chamber.",https://www.cbsnews.com/video/south-carolina-rep-says-harris-still-has-a-path-to-victory-but-its-thorny/,,,
Eye Opener: Former President Donald Trump to become the 47th president of the United States,"CBS News projects that Donald Trump will return to the White House after a landmark victory in what his running mate, JD Vance, called ""the greatest political comeback in history."" Vice President Kamala Harris postpones her speech and Republicans secure contr…",https://www.cbsnews.com/video/eye-opener-former-president-donald-trump-to-become-the-47th-president-of-the-united-states/,,,
Latino voters on why they supported Trump,"While a majority of Latinos voted for Vice President Kamala Harris, President-elect Donald Trump was backed by a record 46% of Latino voters, even gaining support in Democratic strongholds like New York City. Lilia Luciano spoke with some voters who were behi…",https://www.cbsnews.com/video/latino-voters-on-why-they-supported-trump/,,,
"As early voting opens in Detroit, Harris, Trump campaign in the battleground state of Michigan","Early voting opened in North Carolina this week, and voters have already cast a record number of ballots, even in the wake of Hurricane Helene. Voting is also set to open in Detroit, a crucial swing state that both Vice President Kamala Harris and former Pres…",https://www.cbsnews.com/video/as-early-voting-opens-in-detroit-harris-trump-campaign-in-the-battleground-state-of-michigan/,,,
Latest CBS News poll shows race effectively even in all of the battleground states,"The latest CBS News poll shows that Kamala Harris and Donald Trump are effectively even in all of the battleground states likely to determine the presidential election. CBS News Director of Elections and Surveys Anthony Salvanto joins ""Face the Nation with Ma…",https://www.cbsnews.com/video/latest-cbs-news-poll-shows-race-effectively-even-in-all-of-the-battleground-states/,,,
"Harris releases medical records, pressures Trump to follow suit","Vice President Kamala Harris is in ""excellent health,"" according to her physician Saturday in a letter that detailed her medical status. Harris also called on former President Donald Trump to release his medical records. Earlier this year, Trump told CBS News…",https://www.cbsnews.com/video/harris-releases-medical-records-pressures-trump-to-follow-suit/,,,
"Harris, Trump try to shore up support with key voting blocs","Vice President Kamala Harris on Sunday was on the campaign trail in North Carolina, which is still recovering from the devastation of Hurricane Helene. Former President Trump meanwhile was in Arizona to announce a new proposal to expand the Border Patrol. Nik…",https://www.cbsnews.com/video/harris-trump-try-to-shore-up-support-with-key-voting-blocs/,,,
"Harris, Trump to campaign in Pennsylvania with Election Day just 3 weeks away",A new CBS News poll shows a tight race between Vice President Kamala Harris and former President Donald Trump with Election Day just over three weeks away. Harris is leading by 3 percentage points nationally but the race is even closer in key battleground sta…,https://www.cbsnews.com/video/harris-trump-to-campaign-in-pennsylvania-with-election-day-just-3-weeks-away/,,,
"Harris says she's the underdog, Trump compares U.S. to occupied country","Kamala Harris and Donald Trump continued to make their cases to voters on the campaign trail over the weekend, with Harris telling supporters in North Carolina that she's the underdog candidate while Trump compared the U.S. to an occupied country. CBS News ca…",https://www.cbsnews.com/video/harris-says-shes-the-underdog-trump-compares-u-s-to-occupied-country/,,,
Trump campaign slams John Kelly after New York Times interview,"Vice President Kamala Harris and former President Donald Trump spent Wednesday courting voters in Pennsylvania and Georgia, respectively. However, permeating their campaigns is a New York Times interview wherein John Kelly, Trump's former White House chief of…",https://www.cbsnews.com/video/trump-campaign-slams-john-kelly-new-york-times-interview/,,,
"Behind Harris' ""blue wall"" strategy as poll numbers show close race with Trump","Vice President Kamala Harris' campaign is ramping up efforts to court voters in the ""blue wall"" states of Pennsylvania, Michigan and Wisconsin as CBS News poll numbers show razor-thin margins in the race against former President Donald Trump in battleground s…",https://www.cbsnews.com/video/behind-harris-blue-wall-strategy-as-poll-numbers-show-close-race-with-trump/,,,
Could John Kelly's Trump warning sway voters?,"Between campaign events, Vice President Kamala Harris and former President Donald Trump are reacting to recent comments from Trump's longest-serving chief of staff, John Kelly. In an interview with The New York Times, Kelly said the former president ""certainl…",https://www.cbsnews.com/video/could-john-kelly-trump-warning-sway-voters/,,,
"Harris, Trump trying to win over these valuable Michigan voters","Former President Donald Trump and Vice President Kamala Harris have their eyes set on Michigan, where both are focused on voters blue counties that could help better chances for either candidate in the general election. CBS News' Zak Hudak has more.",https://www.cbsnews.com/video/what-voters-are-harris-trump-trying-to-win-over-in-michigan/,,,
"Harris slams Trump for IVF comments, Trump calls Harris disrespectful for skipping Al Smith Dinner","Kamala Harris and Donald Trump were back on the campaign trail trading barbs Thursday. Harris held a rally in Wisconsin where she said Trump was clueless about women's health care, while Trump appeared at the Al Smith Dinner in New York City, bashing Harris f…",https://www.cbsnews.com/video/harris-trump-trade-barbs-as-separate-campaign-events/,,,
"Bruce Springsteen, Tyler Perry and others join Harris at star-studded rally amid early voting","A star-studded rally for Vice President Kamala Harris included former President Barack Obama, singer Bruce Springsteen, actor Samuel L. Jackson and filmmakers Tyler Perry and Spike Lee on Thursday in Atlanta. The Harris campaign looked to mobilize key parts o…",https://www.cbsnews.com/video/bruce-springsteen-tyler-perry-and-others-join-harris-at-star-studded-rally-amid-early-voting/,,,
How Trump and Harris are approaching the economy as presidential race winds down,"Gas and home prices are falling and inflation is down, but there still seems to be a disconnect between what economists are saying and how Americans are feeling about their money. CBS News political director Fin Gómez has more on how Donald Trump and Kamala H…",https://www.cbsnews.com/video/how-trump-and-harris-are-approaching-the-economy-as-presidential-race-winds-down/,,,
Harris briefly pauses campaigning to react to Hamas leader's death,Vice President Kamala Harris reacted to the killing of Hamas chief Yahya Sinwar Thursday after Israel said its military killed the top leader. CBS News reporters Olivia Rinaldi and Zak Hudak join to discuss Harris' and former President Donald Trump's latest c…,https://www.cbsnews.com/video/harris-briefly-pauses-campaigning-react-hamas-leaders-death/,,,
Why Harris is working to gain Black men's support,Vice President Kamala Harris interviewed with Charlamagne tha God on Tuesday before her upcoming Fox News interview. Former President Donald Trump took a 39-minute musical break at his unconventional Pennsylvania rally on Monday. CBS News chief Washington cor…,https://www.cbsnews.com/video/why-harris-working-gain-black-mens-support/,,,
"Harris, Trump descend on Pennsylvania in closing weeks of 2024 race",Both Vice President Kamala Harris and former President Donald Trump descended on Pennsylvania on Monday. The Keystone State is one of the most crucial battleground states for both candidates this election cycle. CBS News' Major Garrett and Anthony Salvanto jo…,https://www.cbsnews.com/video/harris-trump-descend-pennsylvania-closing-weeks-2024-race/,,,
Harris to Nevada to court Latinos before Election Day,"Vice President Kamala Harris will hold a rally in Las Vegas, Nevada, where Latinos could help her campaign's efforts in the battleground state. The economy and immigration are important issues for voters in that state. CBS News' Lilia Luciano previews Harris'…",https://www.cbsnews.com/video/harris-to-nevada-to-court-latinos-before-election-day/,,,
"Harris chats with Cheney, Trump tours North Carolina Helene damage","Vice President Kamala Harris kicked off a set of appearances with former GOP Rep. Liz Cheney in Pennsylvania, Michigan and Wisconsin to court moderate voters in those key battleground states. Meanwhile, former President Donald Trump is in North Carolina, anot…",https://www.cbsnews.com/video/harris-chats-with-cheney-trump-tours-north-carolina-helene-damage/,,,
"Eminem, Obama on campaign trail for Harris as VP does series of interviews","Vice President Kamala Harris is making her case for president through a series of interviews as former President Barack Obama and rapper Eminem headlined a rally for her in Michigan on Tuesday. In a new interview, Harris revealed she is not only thinking abou…",https://www.cbsnews.com/video/eminem-obama-on-campaign-trail-for-harris-as-vp-does-series-of-interviews/,,,
"What to expect from Harris' ""closing argument"" Ellipse speech","The speech by former President Donald Trump on Jan. 6, 2021, and the violence afterward at the Capitol are still seared into the American memory. On Tuesday night, Vice President Kamala Harris will deliver what she calls her ""closing argument"" at the same loc…",https://www.cbsnews.com/video/harris-closing-argument-ellipse-speech-what-to-expect/,,,
Arab American voters in Michigan sound off on Harris over Israel-Hamas war,Vice President Kamala Harris is struggling to gain the support of some Arab American voters in the battleground state of Michigan amid scrutiny of the administration's approach to the war in Gaza. CBS News senior White House and political correspondent Ed O'K…,https://www.cbsnews.com/video/arab-american-voters-michigan-sound-off-harris-israel-hamas-war/,,,
Which way North Carolina voters are trending in 2024,Former President Donald Trump and Vice President Kamala Harris are appealing to voters in crucial battleground states ahead of the November election. CBS News executive director of elections and surveys Anthony Salvanto dives deeper into North Carolina and ex…,https://www.cbsnews.com/video/north-carolina-voters-trending-i2024/,,,
"Harris and Trump tied in Pennsylvania with 1 week left, CBS News poll finds",The 2024 presidential race is tied in Pennsylvania one week from Election Day. A new CBS News poll finds that Vice President Kamala Harris and former President Donald Trump have 49% there. CBS News executive director of elections and surveys Anthony Salvanto …,https://www.cbsnews.com/video/harris-trump-tied-pennsylvania-1-week-left-poll/,,,
Eye Opener: President Biden's controversial comment threatens to undermine Harris' message,"A controversial comment from President Biden threatens to undermine Kamala Harris' closing argument on unity and getting things done. Also, former President Trump does some damage control after racist remarks were made by a comedian at his New York rally. All…",https://www.cbsnews.com/video/eye-opener-president-bidens-controversial-comment-threatens-to-undermine-harris-message/,,,
Trump campaign under fire for comedian's racist and sexist comments at rally,"Many Republicans are trying to distance themselves from racist and sexist comments that were made at Donald Trump's rally in New York City on Sunday. In addition to Trump's usual attacks on Vice President Kamala Harris, the rally featured a comedian who calle…",https://www.cbsnews.com/video/trump-campaign-under-fire-for-comedians-racist-and-sexist-comments-at-rally/,,,
Harris campaigns with Liz Cheney in bipartisan push for voters,"Vice President Kamala Harris looked to broaden her support by campaigning Monday in Wisconsin with Republican Liz Cheney. It was part of a busy day on the campaign trail where Harris hit three battleground states – Pennsylvania, Michigan and Wisconsin. Meanwh…",https://www.cbsnews.com/video/harris-campaigns-with-liz-cheney-in-bipartisan-push-for-voters/,,,
Harris says there must be de-escalation in Middle East,"Vice President Kamala Harris said the U.S. is prepared to defend Israel again, but stressed that ""there must be a de-escalation in the region"" when asked by CBS News' Norah O'Donnell what her message is for Iran. CBS News campaign reporter Nidia Cavazos has m…",https://www.cbsnews.com/video/harris-says-there-must-be-de-escalation-in-middle-east/,,,
"Comedian at Trump rally draws backlash for calling Puerto Rico a ""floating pile of garbage""","Former President Donald Trump rallied at Madison Square Garden in Manhattan, talking about the economy, the border and unleashing attacks on Vice President Kamala Harris. Allies joined the former president at the rally, but a joke about Puerto Rico by a comed…",https://www.cbsnews.com/video/comedian-at-trump-rally-draws-backlash-for-calling-puerto-rico-a-floating-pile-of-garbage/,,,
New CBS News poll shows Harris and Trump tied both nationally and in battleground states,"With just eight days until Election Day, a new CBS News poll has Kamala Harris and Donald Trump locked in a virtual tie both nationally and collectively across battleground states. CBS News senior White House correspondent Weijia Jiang has more on how the cam…",https://www.cbsnews.com/video/new-cbs-news-poll-shows-harris-and-trump-tied-both-nationally-and-in-battleground-states/,,,
